2.45	3.16	2.93	2.05	1.74	99.6	0.0	1.0	1.0	0.0	1	1	0.33	1.33	2.67	0.83	1.0	1.67	2.0	-2	0	2	1	2
1.79	3.39	4.63	2.0	1.78	107.39	0.0	0.0	1.0	0.0	1	0	0.5	1.17	2.17	0.83	1.17	1.67	0.0	1	3	2	0	5
4.09	3.28	1.94	2.22	1.64	-6.8	2.0	1.0	1.0	2.0	1	1	1.0	0.83	1.33	1.5	1.67	1.67	2.0	-1	0	1	1	1
2.48	3.12	2.92	2.07	1.72	64.56	0.0	0.0	0.0	0.0	2	1	0.5	0.83	1.5	1.67	1.5	1.17	0.0	1	4	3	0	7
2.35	3.11	3.15	2.16	1.65	-56.97	2.0	1.0	1.0	2.0	1	1	2.33	1.83	1.17	0.33	1.0	1.83	0.0	2	2	0	1	2
2.41	3.1	3.08	2.1	1.71	29.05	0.0	0.0	0.0	0.0	2	1	0.83	1.67	1.83	1.5	1.67	1.67	1.0	0	2	2	0	4
3.55	3.14	2.13	2.24	1.61	-123.3	2.0	2.0	1.0	2.0	0	2	2.0	0.67	0.17	0.5	1.17	2.5	0.0	1	1	0	1	1
2.33	3.04	3.12	2.29	1.58	-17.35	2.0	1.0	1.0	1.0	1	1	0.67	0.83	1.67	1.17	1.83	1.83	1.0	0	0	0	1	0
2.1	3.08	3.77	2.23	1.62	3.79	0.0	1.0	1.0	0.0	1	1	1.5	1.17	1.17	1.0	1.17	1.5	0.0	2	2	0	1	2
1.72	3.39	5.37	2.27	1.6	75.28	0.0	0.0	0.0	0.0	2	1	0.67	1.0	1.67	1.83	1.33	1.33	0.0	1	1	0	1	1
1.37	4.63	7.64	1.57	2.28	24.0	0.0	0.0	0.0	0.0	2	1	1.67	1.83	1.0	1.33	1.83	1.5	0.0	2	4	2	0	6
3.08	3.06	2.4	2.35	1.57	-58.3	2.0	1.0	1.0	2.0	1	1	1.17	0.83	1.17	0.67	0.67	1.33	1.0	0	0	0	1	0
2.06	3.09	3.82	2.24	1.61	8.5	1.0	1.0	1.0	1.0	1	1	1.33	1.0	1.0	1.0	0.83	1.0	0.0	1	1	0	1	1
1.67	3.48	5.09	1.56	2.31	8.1	0.0	1.0	1.0	1.0	2	2	1.83	2.17	1.5	0.67	1.5	2.17	0.0	1	3	2	0	5
1.47	3.95	7.68	2.13	1.69	18.72	0.0	0.0	1.0	0.0	2	1	1.33	1.17	1.17	1.33	0.67	0.67	0.0	1	1	0	1	1
3.18	3.0	2.41	2.26	1.6	-61.87	2.0	1.0	1.0	2.0	1	1	1.67	1.33	1.33	0.83	1.33	1.5	1.0	0	2	2	0	4
2.88	3.16	2.47	2.16	1.66	-50.24	1.0	1.0	1.0	1.0	1	1	0.83	1.33	1.83	0.83	1.67	1.67	1.0	0	0	0	1	0
2.74	3.1	2.64	2.28	1.6	-36.6	2.0	1.0	1.0	2.0	1	1	1.0	0.17	0.33	0.67	1.0	1.5	1.0	0	1	1	1	2
2.54	3.1	2.83	2.15	1.67	-111.66	1.0	2.0	1.0	1.0	0	1	0.67	0.83	1.17	0.67	1.5	2.33	2.0	-3	0	3	0	3
2.08	3.18	3.66	2.15	1.68	-26.31	2.0	1.0	1.0	1.0	1	1	1.5	1.17	1.33	0.67	0.5	1.17	0.0	1	1	0	1	1
1.52	3.86	6.64	1.89	1.89	-28.86	2.0	1.0	1.0	2.0	1	1	1.5	1.17	1.17	0.83	0.5	1.0	0.0	1	2	1	0	3
1.87	3.26	4.41	2.15	1.67	-33.08	2.0	1.0	1.0	2.0	1	1	1.17	0.33	0.5	1.17	1.17	1.5	1.0	0	1	1	1	2
1.99	3.19	3.97	2.22	1.63	-1.78	0.0	1.0	1.0	0.0	1	1	1.67	1.17	1.33	1.33	0.5	0.5	2.0	-1	0	1	1	1
2.15	3.16	3.53	2.25	1.62	-7.32	2.0	1.0	1.0	1.0	1	1	1.33	0.67	0.83	1.17	1.0	1.17	1.0	0	0	0	1	0
2.06	3.13	3.83	2.37	1.54	2.45	1.0	0.0	1.0	1.0	1	0	1.83	0.83	1.17	1.17	0.5	0.83	0.0	2	2	0	1	2
6.59	3.68	1.57	2.04	1.77	-115.55	1.0	1.0	2.0	1.0	1	1	1.0	0.5	0.83	0.33	2.33	2.33	2.0	-2	0	2	1	2
2.25	3.14	3.31	2.31	1.59	36.7	2.0	0.0	1.0	1.0	2	1	1.17	0.5	0.83	2.0	0.83	1.0	0.0	3	3	0	0	3
1.3	4.86	11.05	1.83	1.96	155.65	0.0	0.0	1.0	0.0	2	0	0.67	1.5	2.0	0.83	0.83	1.33	1.0	0	1	1	1	2
2.35	3.09	3.15	2.35	1.54	-13.3	1.0	1.0	1.0	1.0	1	1	0.83	0.83	1.33	0.83	1.33	1.33	1.0	0	0	0	1	0
1.31	4.82	10.35	1.82	1.97	84.56	0.0	1.0	1.0	0.0	1	1	0.5	1.83	2.17	0.83	0.67	1.0	0.0	3	3	0	0	3
2.97	3.17	2.43	2.09	1.72	-202.21	2.0	2.0	2.0	2.0	1	2	1.33	0.67	0.83	0.67	2.33	2.33	0.0	2	4	2	0	6
2.75	3.11	2.61	2.19	1.66	12.41	0.0	2.0	2.0	1.0	1	2	2.5	0.67	0.17	1.33	1.33	1.33	1.0	0	0	0	1	0
2.09	3.2	3.65	2.12	1.7	79.91	0.0	0.0	0.0	0.0	2	1	1.0	1.33	1.5	2.0	2.33	1.67	0.0	1	2	1	0	3
1.95	3.21	4.13	2.06	1.74	22.0	0.0	0.0	0.0	0.0	2	1	2.0	1.67	1.0	1.17	1.17	1.5	1.0	0	0	0	1	0
1.78	3.38	4.73	2.06	1.75	38.3	0.0	0.0	1.0	0.0	2	1	1.0	1.0	1.5	0.83	1.33	1.5	2.0	-1	1	2	0	3
2.1	3.18	3.63	2.3	1.59	49.83	0.0	0.0	1.0	0.0	1	0	1.33	1.17	1.17	1.33	1.17	1.33	0.0	3	3	0	0	3
1.54	3.8	6.83	1.95	1.83	123.86	0.0	0.0	1.0	1.0	1	0	0.17	1.33	2.33	1.33	1.17	1.33	0.0	3	6	3	0	9
1.53	3.79	6.78	2.12	1.69	-18.78	0.0	0.0	0.0	0.0	2	1	2.0	1.0	0.83	1.83	0.5	0.17	0.0	3	3	0	0	3
1.8	3.4	4.65	2.02	1.77	14.05	0.0	0.0	1.0	0.0	2	1	2.0	1.33	1.5	2.0	1.5	1.17	0.0	1	1	0	1	1
2.21	2.63	4.18	2.37	1.54	-18.74	1.0	1.0	1.0	1.0	1	1	2.0	1.17	0.67	0.33	1.17	1.67	0.0	2	2	0	1	2
3.98	3.33	1.96	1.95	1.84	32.59	0.0	0.0	1.0	0.0	2	1	2.0	1.5	1.0	1.5	1.5	1.33	1.0	0	2	2	0	4
2.75	2.34	3.51	2.17	1.66	14.42	0.0	1.0	0.0	0.0	2	2	1.5	1.17	1.0	2.0	1.67	1.17	0.0	1	1	0	1	1
2.22	2.68	4.08	2.03	1.76	41.85	0.0	0.0	0.0	0.0	2	1	1.5	1.5	1.33	1.67	1.67	1.17	0.0	3	3	0	0	3
1.96	3.32	3.96	2.01	1.78	64.14	0.0	0.0	0.0	0.0	2	1	1.17	1.17	1.17	1.33	1.5	1.33	0.0	3	3	0	0	3
1.96	2.98	4.35	2.09	1.71	58.1	0.0	0.0	1.0	0.0	2	1	1.17	1.17	1.17	1.0	1.0	1.33	1.0	0	0	0	1	0
1.75	3.55	4.67	1.88	1.9	3.59	0.0	0.0	2.0	0.0	2	1	2.5	1.5	0.33	1.0	1.17	1.33	0.0	1	2	1	0	3
10.91	5.15	1.27	1.67	2.13	-228.76	2.0	2.0	2.0	2.0	1	2	1.33	1.0	0.83	0.33	2.33	2.67	2.0	-2	0	2	1	2
2.02	3.25	3.78	1.72	2.09	15.61	0.0	1.0	1.0	0.0	1	1	0.83	0.83	1.5	1.33	0.67	0.67	1.0	0	0	0	1	0
2.08	3.21	3.63	2.08	1.71	11.32	0.0	0.0	1.0	0.0	2	1	1.83	1.33	1.5	1.17	1.33	1.83	2.0	-1	1	2	0	3
1.34	4.65	9.59	1.67	2.14	95.5	0.0	0.0	0.0	0.0	2	1	1.5	1.67	1.67	1.5	1.33	1.5	0.0	3	4	1	0	5
1.8	3.27	4.79	2.16	1.66	-5.75	0.0	1.0	1.0	0.0	1	1	2.0	1.17	1.0	1.0	0.33	0.5	0.0	2	2	0	1	2
1.59	3.64	6.07	1.86	1.92	90.0	0.0	0.0	0.0	0.0	2	1	0.5	1.67	2.33	1.5	1.5	1.5	0.0	1	1	0	1	1
2.93	3.11	2.47	2.26	1.61	39.54	0.0	0.0	1.0	0.0	2	1	1.5	1.5	1.5	0.5	1.33	2.17	0.0	2	2	0	1	2
2.53	3.08	2.87	2.17	1.66	7.31	2.0	1.0	1.0	2.0	1	1	1.67	0.33	0.33	1.33	1.33	1.5	0.0	1	2	1	0	3
2.11	3.16	3.64	2.07	1.73	42.6	0.0	0.0	1.0	0.0	2	0	1.5	1.17	1.0	1.0	1.17	1.5	1.0	0	0	0	1	0
1.7	3.47	5.34	2.08	1.73	82.97	0.0	0.0	1.0	0.0	2	1	0.5	0.83	1.33	1.83	1.17	0.67	1.0	0	3	3	0	6
2.07	3.17	3.69	2.25	1.63	55.39	0.0	0.0	1.0	0.0	2	1	1.0	1.0	1.0	1.33	0.83	1.17	1.0	0	3	3	0	6
1.41	4.19	8.65	1.89	1.9	118.01	0.0	0.0	0.0	0.0	2	1	0.33	1.5	2.5	1.33	1.5	1.17	0.0	5	5	0	0	5
2.14	3.11	3.64	2.31	1.59	-4.44	0.0	0.0	1.0	0.0	2	1	2.17	1.17	0.67	1.0	0.67	0.67	0.0	2	3	1	0	4
2.46	3.07	2.99	2.14	1.69	57.8	0.0	0.0	0.0	0.0	2	1	1.17	1.17	1.33	2.0	1.5	1.17	1.0	0	0	0	1	0
2.06	3.16	3.78	2.26	1.62	43.89	0.0	0.0	0.0	0.0	1	0	1.5	1.17	0.83	2.0	1.5	1.17	1.0	0	1	1	1	2
2.28	3.1	3.24	2.33	1.58	-2.52	0.0	1.0	0.0	1.0	1	1	1.33	0.83	1.33	2.17	1.67	1.17	2.0	-1	1	2	0	3
4.69	3.39	1.77	2.18	1.66	-48.86	2.0	1.0	1.0	2.0	2	2	1.83	1.5	1.5	0.33	1.0	2.0	1.0	0	0	0	1	0
1.54	3.84	6.37	1.79	2.0	164.67	0.0	0.0	0.0	0.0	3	1	1.33	2.17	1.33	1.33	1.0	1.5	0.0	1	1	0	1	1
2.16	3.16	3.48	2.02	1.77	-29.17	0.0	1.0	2.0	1.0	1	1	2.5	1.5	1.0	0.67	1.0	1.5	1.0	0	2	2	0	4
3.56	3.22	2.1	2.15	1.68	-47.4	1.0	1.0	1.0	1.0	1	1	0.83	0.83	1.17	0.5	1.33	1.83	2.0	-1	1	2	0	3
2.13	3.12	3.54	2.32	1.59	17.4	0.0	1.0	1.0	1.0	1	1	1.17	1.0	1.0	1.5	1.17	1.5	1.0	0	2	2	0	4
2.09	3.13	3.65	2.23	1.63	74.2	0.0	0.0	1.0	0.0	2	1	0.5	1.0	1.5	1.33	1.17	1.0	1.0	0	1	1	1	2
5.19	3.57	1.69	1.97	1.82	-212.98	2.0	2.0	2.0	2.0	1	2	1.33	1.0	0.67	0.5	2.0	2.33	2.0	-2	0	2	1	2
3.86	3.27	2.0	2.24	1.62	-3.3	2.0	1.0	1.0	2.0	1	1	1.83	0.17	0.17	1.67	1.0	0.5	1.0	0	2	2	0	4
2.55	3.05	2.92	2.15	1.67	35.0	0.0	1.0	0.0	0.0	2	2	1.83	1.33	0.67	1.67	1.0	1.5	0.0	2	3	1	0	4
1.79	3.4	4.74	2.06	1.74	3.4	0.0	1.0	1.0	1.0	1	1	1.0	1.0	1.0	1.67	1.5	1.0	0.0	2	3	1	0	4
1.56	3.79	6.19	1.81	1.99	11.88	0.0	1.0	1.0	0.0	2	2	1.83	1.5	1.0	1.17	1.0	1.33	0.0	2	2	0	1	2
2.36	2.75	3.52	1.74	2.08	-5.85	2.0	1.0	1.0	2.0	2	2	1.17	1.17	1.17	1.33	1.83	1.67	2.0	-1	1	2	0	3
2.01	3.37	3.56	1.82	1.97	-18.64	0.0	1.0	1.0	1.0	2	2	1.0	1.17	1.5	1.17	2.17	2.17	2.0	-1	1	2	0	3
3.75	3.46	1.96	1.77	2.02	133.05	0.0	0.0	1.0	0.0	2	1	1.0	2.17	2.5	1.5	2.33	2.33	0.0	2	3	1	0	4
2.34	3.12	3.06	1.86	1.92	-80.1	2.0	2.0	2.0	2.0	1	2	1.67	1.67	1.33	1.0	2.17	2.5	2.0	-2	0	2	1	2
1.88	3.38	4.15	1.59	2.27	203.8	0.0	0.0	0.0	0.0	2	1	0.5	2.33	3.0	0.67	1.5	2.33	0.0	1	1	0	1	1
3.47	3.2	2.14	2.13	1.68	-61.7	2.0	2.0	2.0	2.0	1	2	1.67	0.67	0.67	1.17	1.5	1.83	2.0	-2	0	2	1	2
1.81	3.25	4.85	2.27	1.59	44.52	0.0	1.0	1.0	1.0	1	1	0.67	0.67	1.33	1.67	0.67	0.67	2.0	-1	0	1	1	1
2.55	3.06	2.85	2.17	1.66	-35.38	2.0	2.0	1.0	2.0	1	2	1.33	0.83	1.17	1.17	1.33	1.83	0.0	2	3	1	0	4
1.67	3.53	5.45	1.92	1.86	70.78	0.0	1.0	1.0	0.0	1	1	0.83	0.67	1.17	1.33	1.17	1.5	0.0	2	3	1	0	4
1.93	3.26	4.14	2.31	1.58	9.35	0.0	0.0	1.0	0.0	2	1	1.33	1.17	1.5	1.0	0.17	0.5	2.0	-1	0	1	1	1
2.45	3.07	3.02	2.32	1.58	-14.32	0.0	1.0	1.0	1.0	1	1	1.33	1.0	1.17	1.17	1.67	1.33	0.0	1	1	0	1	1
8.01	3.98	1.45	2.07	1.73	-136.04	2.0	1.0	2.0	2.0	1	1	1.0	1.17	1.67	0.5	2.83	2.67	1.0	0	2	2	0	4
1.83	3.29	4.61	2.16	1.68	-5.1	2.0	1.0	1.0	1.0	1	1	1.0	0.5	1.0	1.33	1.33	1.33	0.0	1	2	1	0	3
3.29	3.17	2.23	2.05	1.75	-2.87	0.0	1.0	1.0	1.0	1	1	1.5	1.0	0.83	1.33	1.33	1.67	2.0	-2	0	2	1	2
2.34	3.1	3.17	2.24	1.62	-33.3	2.0	1.0	1.0	2.0	1	1	1.33	0.83	0.83	1.17	1.33	1.33	0.0	2	2	0	1	2
1.32	4.81	10.23	1.82	1.97	95.79	0.0	0.0	0.0	0.0	3	2	1.83	3.0	1.83	1.17	1.17	1.33	1.0	0	1	1	1	2
1.39	4.31	8.87	1.84	1.96	152.7	0.0	0.0	0.0	0.0	2	1	1.0	2.17	2.17	1.17	1.0	1.0	1.0	0	1	1	1	2
2.28	3.14	3.21	2.22	1.64	-4.15	0.0	1.0	1.0	0.0	1	1	1.5	1.0	1.17	1.0	0.83	1.0	1.0	0	0	0	1	0
1.45	4.1	7.89	1.83	1.97	-16.5	0.0	1.0	1.0	1.0	1	1	1.83	1.17	1.17	0.67	0.67	1.17	2.0	-3	0	3	0	3
2.54	3.06	2.93	2.4	1.54	6.61	1.0	1.0	1.0	1.0	1	1	0.33	1.17	1.67	1.17	1.33	1.67	0.0	2	2	0	1	2
2.48	3.1	2.92	2.18	1.66	81.22	0.0	0.0	0.0	0.0	2	1	0.33	1.17	1.67	1.5	1.33	1.17	2.0	-2	1	3	0	4
1.73	3.47	4.99	2.1	1.71	44.71	0.0	1.0	1.0	0.0	1	1	0.67	1.17	1.5	1.17	0.5	0.83	0.0	1	1	0	1	1
5.02	3.39	1.73	2.11	1.71	24.57	1.0	1.0	1.0	1.0	1	1	0.67	1.33	1.83	0.67	1.17	1.67	1.0	0	1	1	1	2
1.65	3.49	5.65	2.05	1.74	-16.23	2.0	1.0	1.0	1.0	1	1	1.83	1.83	2.0	0.67	1.33	1.83	2.0	-2	1	3	0	4
2.24	2.87	3.7	2.38	1.56	69.75	0.0	1.0	0.0	0.0	1	1	0.83	1.83	2.17	1.17	0.67	1.17	1.0	0	2	2	0	4
2.31	2.76	3.72	2.38	1.54	-40.75	0.0	1.0	1.0	1.0	2	2	0.33	1.0	1.67	1.17	1.67	1.83	0.0	2	2	0	1	2
2.42	2.5	3.83	2.12	1.7	18.02	0.0	0.0	0.0	0.0	2	1	1.5	1.33	1.33	2.0	1.33	0.83	2.0	-2	1	3	0	4
3.61	3.14	2.13	2.31	1.59	-16.6	2.0	1.0	1.0	2.0	1	1	1.5	0.33	0.5	1.5	1.33	1.33	1.0	0	0	0	1	0
1.21	6.23	13.36	1.53	2.41	66.81	0.0	1.0	0.0	0.0	1	1	0.67	1.5	2.17	1.33	1.17	1.33	1.0	0	1	1	1	2
2.3	2.5	4.21	2.21	1.62	14.15	1.0	1.0	1.0	1.0	1	1	1.17	1.5	1.67	1.33	0.83	1.0	1.0	0	1	1	1	2
2.56	3.07	2.82	2.11	1.7	-12.63	2.0	1.0	0.0	1.0	2	2	1.17	0.67	1.0	2.33	1.5	0.5	0.0	1	3	2	0	5
1.96	3.21	4.09	1.97	1.82	-3.67	0.0	1.0	1.0	1.0	1	1	1.67	1.17	0.83	1.17	1.17	1.5	2.0	-1	0	1	1	1
5.37	3.84	1.6	1.83	1.95	64.8	0.0	0.0	1.0	0.0	2	1	0.67	1.17	2.0	1.33	1.67	1.67	0.0	2	2	0	1	2
1.55	3.79	6.31	1.85	1.93	-20.78	2.0	1.0	1.0	1.0	1	1	2.17	1.33	0.67	0.83	1.0	1.5	0.0	1	1	0	1	1
3.28	3.18	2.24	2.0	1.78	63.01	0.0	0.0	0.0	0.0	2	1	1.0	1.33	2.17	1.5	1.0	1.17	1.0	0	1	1	1	2
2.52	3.13	2.85	2.08	1.72	-53.4	1.0	1.0	1.0	1.0	1	1	1.67	1.17	1.17	0.83	1.33	1.67	2.0	-1	1	2	0	3
3.07	3.13	2.37	2.05	1.74	106.32	0.0	0.0	0.0	0.0	2	1	1.0	1.67	1.5	1.5	1.0	1.17	2.0	-1	0	1	1	1
2.03	3.24	3.79	2.08	1.72	48.35	0.0	0.0	1.0	0.0	2	1	1.0	1.17	1.67	0.83	1.33	2.0	2.0	-1	0	1	1	1
1.9	3.28	4.31	2.15	1.68	21.07	0.0	1.0	1.0	0.0	1	1	0.83	1.0	1.67	0.83	0.83	1.17	0.0	2	2	0	1	2
3.24	3.21	2.27	2.14	1.7	-36.78	2.0	1.0	1.0	1.0	1	1	1.0	0.83	1.5	0.83	1.17	1.67	2.0	-1	0	1	1	1
4.41	3.26	1.88	2.24	1.62	-64.8	1.0	1.0	1.0	1.0	1	1	0.83	0.67	1.5	0.67	1.17	2.0	2.0	-1	0	1	1	1
1.3	4.9	10.88	1.72	2.1	87.04	0.0	0.0	0.0	0.0	2	1	0.33	1.17	2.5	2.17	1.5	0.67	0.0	3	4	1	0	5
2.16	3.21	3.47	2.08	1.73	127.3	1.0	0.0	0.0	1.0	2	1	0.33	2.33	2.67	0.33	2.17	2.5	2.0	-1	0	1	1	1
1.66	3.51	5.54	2.04	1.75	368.63	0.0	0.0	0.0	0.0	3	1	0.17	2.33	3.0	1.33	1.67	1.83	0.0	1	2	1	0	3
5.86	3.71	1.6	1.88	1.91	-195.54	2.0	2.0	2.0	2.0	1	2	2.17	1.5	0.83	0.33	2.33	3.0	0.0	1	1	0	1	1
1.44	4.09	7.74	1.75	2.05	274.25	0.0	0.0	0.0	0.0	3	1	0.5	2.17	2.5	1.83	1.67	1.17	1.0	0	4	4	0	8
2.43	3.19	2.9	2.03	1.77	94.8	0.0	0.0	0.0	0.0	2	1	1.17	2.5	2.17	1.17	2.67	2.17	0.0	4	4	0	0	4
1.25	5.55	11.65	1.63	2.24	99.73	0.0	0.0	0.0	0.0	3	1	1.67	2.0	1.67	2.17	0.33	0.17	2.0	-1	0	1	1	1
1.86	3.4	4.28	2.05	1.75	83.76	0.0	0.0	0.0	0.0	2	0	0.67	1.33	1.5	2.33	1.0	0.67	0.0	1	1	0	1	1
1.71	3.55	5.03	1.86	1.92	-25.99	2.0	2.0	2.0	2.0	1	2	2.33	0.67	0.17	1.0	1.83	1.83	1.0	0	2	2	0	4
2.78	3.15	2.62	2.27	1.61	13.2	0.0	0.0	0.0	0.0	2	1	1.0	1.0	1.67	2.5	1.0	0.33	2.0	-2	0	2	1	2
1.61	3.64	5.87	1.89	1.9	-42.79	1.0	2.0	1.0	1.0	0	1	1.83	0.67	0.67	0.33	1.0	1.67	1.0	0	0	0	1	0
1.64	3.66	5.58	2.02	1.77	79.27	0.0	1.0	0.0	1.0	1	1	0.67	1.83	1.67	1.17	0.67	0.83	0.0	2	2	0	1	2
1.58	3.82	5.97	1.72	2.08	-15.19	2.0	1.0	1.0	2.0	1	1	1.33	0.67	0.83	1.33	1.0	0.67	0.0	1	5	4	0	9
1.59	3.76	5.87	1.63	2.21	-66.82	2.0	1.0	1.0	2.0	2	2	1.67	1.83	1.5	0.67	1.5	2.17	0.0	1	2	1	0	3
2.84	3.19	2.5	1.89	1.9	-45.23	2.0	2.0	2.0	2.0	1	2	1.83	0.83	0.83	1.5	1.83	1.83	1.0	0	0	0	1	0
2.34	3.27	2.95	1.89	1.9	39.52	0.0	0.0	0.0	0.0	2	1	1.33	1.17	1.0	1.5	1.5	1.5	2.0	-2	1	3	0	4
1.23	5.85	12.21	1.6	2.25	67.35	0.0	1.0	0.0	1.0	2	2	1.67	2.0	1.83	1.0	0.83	0.83	0.0	1	2	1	0	3
3.58	3.46	1.99	1.84	1.93	-90.38	2.0	2.0	1.0	2.0	1	2	1.33	1.67	1.83	0.67	1.67	2.17	0.0	2	4	2	0	6
2.75	3.41	2.44	1.63	2.21	-29.49	0.0	1.0	1.0	1.0	1	1	1.33	1.0	0.83	1.33	2.0	2.17	0.0	2	3	1	0	4
1.86	3.28	4.43	2.3	1.57	31.07	0.0	0.0	0.0	0.0	1	0	0.67	0.67	1.0	1.17	0.33	0.33	0.0	2	2	0	1	2
2.39	3.1	3.07	2.1	1.71	-10.0	0.0	0.0	1.0	0.0	2	1	2.17	1.33	0.67	0.67	1.0	1.33	1.0	0	1	1	1	2
2.18	3.06	3.52	2.33	1.56	144.15	0.0	0.0	0.0	0.0	2	0	0.67	1.17	1.5	0.5	0.5	1.33	0.0	3	4	1	0	5
1.61	3.63	5.92	1.99	1.8	120.71	0.0	0.0	1.0	0.0	2	0	0.33	1.0	1.83	0.67	1.67	1.83	0.0	1	2	1	0	3
2.15	3.17	3.49	2.28	1.6	153.53	0.0	0.0	0.0	0.0	3	1	1.0	1.33	1.33	1.33	1.0	1.33	1.0	0	2	2	0	4
2.19	3.17	3.4	2.26	1.61	36.97	0.0	0.0	1.0	0.0	2	1	1.33	1.33	0.83	1.33	0.83	1.17	2.0	-2	0	2	1	2
1.26	5.31	12.0	1.7	2.12	319.65	0.0	0.0	0.0	0.0	3	0	0.67	2.5	2.33	1.5	1.17	0.67	0.0	2	2	0	1	2
2.54	3.05	2.95	2.35	1.57	5.83	0.0	1.0	1.0	0.0	1	1	1.67	0.5	0.17	1.17	0.83	0.83	1.0	0	0	0	1	0
3.14	3.1	2.35	2.22	1.64	-49.53	2.0	1.0	1.0	2.0	1	1	1.33	0.33	0.33	0.83	1.33	1.5	0.0	4	4	0	0	4
3.55	3.2	2.12	2.05	1.75	-79.91	2.0	1.0	2.0	1.0	1	1	1.33	0.83	0.67	1.5	2.67	1.83	1.0	0	1	1	1	2
1.82	3.34	4.6	2.35	1.57	11.84	0.0	0.0	1.0	0.0	2	1	0.83	0.83	1.0	1.33	1.0	0.83	0.0	1	2	1	0	3
1.31	4.85	10.19	1.88	1.91	108.31	0.0	0.0	1.0	0.0	2	1	0.33	1.33	2.33	1.33	1.17	0.83	1.0	0	0	0	1	0
3.15	3.17	2.3	2.13	1.69	32.63	0.0	0.0	1.0	0.0	2	1	1.0	1.17	1.0	1.17	2.5	1.83	0.0	1	1	0	1	1
2.46	3.09	2.98	2.28	1.61	26.65	0.0	1.0	1.0	0.0	1	1	0.67	0.83	1.5	1.0	1.33	1.33	0.0	3	4	1	0	5
2.11	3.12	3.67	2.31	1.59	5.57	0.0	0.0	1.0	0.0	2	1	1.67	0.83	0.83	1.5	1.33	0.83	2.0	-1	0	1	1	1
2.21	3.17	3.35	2.07	1.74	-36.68	0.0	1.0	1.0	1.0	2	2	1.33	0.67	0.83	1.83	3.17	2.17	0.0	3	4	1	0	5
2.84	3.07	2.55	2.34	1.57	5.1	0.0	1.0	1.0	1.0	1	1	1.5	0.5	0.33	1.0	1.5	1.67	2.0	-2	0	2	1	2
1.58	3.61	6.32	2.08	1.72	118.36	0.0	0.0	1.0	0.0	2	1	1.0	1.83	2.0	0.67	0.5	1.33	2.0	-2	0	2	1	2
2.43	2.48	3.89	2.41	1.52	-18.97	2.0	1.0	1.0	2.0	1	1	1.17	0.83	1.33	1.33	1.67	1.5	1.0	0	1	1	1	2
2.69	3.0	2.79	2.26	1.61	37.9	0.0	1.0	1.0	1.0	1	1	0.83	1.67	1.67	0.83	1.0	1.17	0.0	1	1	0	1	1
2.41	2.55	3.83	2.45	1.5	-7.34	0.0	1.0	1.0	0.0	1	1	0.67	1.17	1.5	0.67	1.83	2.17	2.0	-1	1	2	0	3
2.12	3.06	3.72	1.95	1.84	-28.59	2.0	1.0	1.0	2.0	1	1	1.67	1.33	0.67	1.0	1.17	1.67	2.0	-3	1	4	0	5
5.57	3.89	1.58	1.92	1.86	12.64	1.0	1.0	1.0	1.0	1	1	1.0	1.67	1.83	0.83	1.17	1.83	2.0	-3	1	4	0	5
1.56	3.84	6.09	1.82	1.96	-33.86	0.0	1.0	0.0	1.0	2	2	1.83	1.17	0.67	1.5	1.67	1.67	1.0	0	1	1	1	2
1.33	4.79	9.67	1.57	2.32	33.03	0.0	1.0	0.0	0.0	2	2	1.17	1.5	1.67	1.83	1.33	0.83	0.0	1	2	1	0	3
2.74	3.06	2.67	2.3	1.56	-5.95	1.0	1.0	1.0	1.0	1	1	1.17	0.5	0.83	1.0	0.83	1.0	0.0	1	1	0	1	1
1.91	3.21	4.3	2.29	1.59	53.47	0.0	0.0	0.0	0.0	2	1	2.0	1.67	1.5	1.0	0.33	0.83	2.0	-1	1	2	0	3
1.33	4.75	9.54	1.78	2.01	335.33	0.0	0.0	0.0	0.0	3	1	1.0	3.0	2.67	1.17	0.67	1.17	0.0	4	4	0	0	4
2.31	3.04	3.3	2.31	1.57	-19.66	0.0	1.0	1.0	1.0	1	1	1.83	0.67	1.0	1.33	1.33	1.5	1.0	0	0	0	1	0
1.48	3.83	7.74	2.12	1.7	140.6	0.0	0.0	1.0	0.0	2	1	0.83	1.0	2.0	1.67	0.67	1.17	0.0	1	2	1	0	3
1.53	3.73	6.88	2.04	1.76	90.89	0.0	0.0	1.0	0.0	2	1	0.83	1.5	1.83	1.17	1.0	1.67	1.0	0	0	0	1	0
1.64	3.56	5.7	2.03	1.76	49.57	0.0	0.0	1.0	0.0	2	1	1.33	1.33	1.67	1.17	0.83	1.33	0.0	2	2	0	1	2
2.14	3.16	3.56	2.37	1.56	22.21	0.0	0.0	1.0	0.0	1	0	1.33	0.5	0.83	1.33	0.83	0.83	0.0	1	1	0	1	1
2.5	3.09	2.89	2.23	1.64	3.2	0.0	1.0	1.0	0.0	1	1	2.5	1.5	0.67	0.67	0.67	1.33	1.0	0	2	2	0	4
2.87	3.06	2.54	2.31	1.59	104.09	0.0	0.0	0.0	0.0	2	1	1.0	1.0	1.33	1.67	1.33	1.33	2.0	-3	0	3	0	3
2.59	3.09	2.81	2.28	1.61	0.0	2.0	2.0	2.0	2.0	1	2	2.5	0.5	0.17	1.17	0.83	1.33	2.0	-1	1	2	0	3
